group_name,group_code,item_code,item_name,Наименование,Наименованиедлясайта,Цена,Остаток,Видпиломатериала,Порода,Сорт,Толщина,Ширина,Длина,Влажность,Типобработки,СрокпроизводстваднОбщие,ПопулярностьОбщие,Дополнительнаяедизмерения1,Дополнительнаяедизмерения2,Дополнительнаяедизмерения3Общие,Допсвойство,ЕГАИСОбщие,Класс,Код,Количествовм2Общие,Количествовм3Общие,КоличествовупаковкеОбщие,Коэфдополнительнаяедизмерения1,Коэфдополнительнаяедизмерения2,Коэфдополнительнаяедизмерения3Общие,Плотностькгм3Общие,РегионОбщие,СпециальныеценыОбщие
2 сорт,00-00023601,00-00002329,"Доска обрезн. е/в хв. 25х150х3000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 25х150х3000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 25х150х3000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",25,150,3 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"2,222",88,0,"0,0112",0,0,800,,
2 сорт,00-00023601,00-00022330,"Доска обрезн. е/в хв. 25х150х3000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 25х150х3000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 25х150х3000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",25,150,3 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,0112","0,45",0,750,,
2 сорт,00-00023601,00-00002595,"Доска обрезн. е/в хв. 25х150х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 25х150х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 25х150х6000 сорт 2,10000,4 073,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",25,150,6 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"1,111",44,0,"0,0225",0,0,800,,
2 сорт,00-00023601,00-00022335,"Доска обрезн. е/в хв. 25х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 25х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 25х150х6000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",25,150,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,"0,9","44,444",,"0,0225","0,9",,750,,
2 сорт,00-00023601,00-00020474,"Доска обрезн. е/в хв. 25х150х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 25х150х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 25х150х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,25,150,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"1,111",44,0,"0,0225",0,0,500,,
2 сорт,00-00023601,00-00020475,"Доска обрезн. е/в хв. 25х200х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 25х200х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 25х200х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,25,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"0,833",33,0,"0,03",0,0,500,,
2 сорт,00-00023601,00-00007420,"Доска обрезн. е/в хв. 30х100х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 30х100х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 30х100х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",30,100,6 000,естественной влажности 23-65%,обрезной,2,2,м3,,,,обработанный консервантом,,,"1,666",55,0,"0,018",0,0,800,,
2 сорт,00-00023601,00-00006356,"Доска обрезн. е/в хв. 30х150х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 30х150х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 30х150х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",30,150,6 000,естественной влажности 23-65%,обрезной,2,3,м3,,,,обработанный консервантом,,,"1,111",37,0,"0,027",0,0,800,,
2 сорт,00-00023601,00-00000130,"Доска обрезн. е/в хв. 40х100х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 40х100х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 40х100х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",40,100,6 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"1,666",41,,"0,024",,,800,,
2 сорт,00-00023601,00-00022338,"Доска обрезн. е/в хв. 40х100х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 40х100х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 40х100х6000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",40,100,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,024","0,6",0,750,,
2 сорт,00-00023601,00-00020476,"Доска обрезн. е/в хв. 40х100х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 40х100х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 40х100х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,40,100,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"1,666",41,0,"0,024",0,0,500,,
2 сорт,00-00023601,00-00000030,"Доска обрезн. е/в хв. 40х150х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 40х150х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 40х150х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",40,150,6 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"1,111",27,0,"0,036",0,0,800,,
2 сорт,00-00023601,00-00022341,"Доска обрезн. е/в хв. 40х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 40х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 40х150х6000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",40,150,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,036","0,9",0,750,,
2 сорт,00-00023601,00-00020477,"Доска обрезн. е/в хв. 40х150х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 40х150х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 40х150х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,40,150,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"1,111",27,0,"0,036",0,0,500,,
2 сорт,00-00023601,00-00000780,"Доска обрезн. е/в хв. 40х200х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 40х200х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 40х200х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",40,200,6 000,естественной влажности 23-65%,обрезной,2,3,м3,,,,обработанный консервантом,,,"0,833",20,0,"0,048",0,0,800,,
2 сорт,00-00023601,00-00022346,"Доска обрезн. е/в хв. 40х200х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 40х200х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 40х200х6000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",40,200,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,048","1,2",0,750,,
2 сорт,00-00023601,00-00020478,"Доска обрезн. е/в хв. 40х200х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 40х200х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 40х200х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,40,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"0,833",20,0,"0,048",0,0,500,,
2 сорт,00-00023601,00-00000667,"Доска обрезн. е/в хв. 50х100х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 50х100х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 50х100х6000 сорт 2,10000,575,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",50,100,6 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"1,666",33,0,"0,03",0,0,800,,
2 сорт,00-00023601,00-00022349,"Доска обрезн. е/в хв. 50х100х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 50х100х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 50х100х6000 сорт 2, ГОСТ, сухостой ",11000,433,Доска,хвоя,"сорт 2, ГОСТ, сухостой",50,100,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,03","0,6",0,750,,
2 сорт,00-00023601,00-00020479,"Доска обрезн. е/в хв. 50х100х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 50х100х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 50х100х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,50,100,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"1,666",33,0,"0,03",0,0,500,,
2 сорт,00-00023601,00-00000387,"Доска обрезн. е/в хв. 50х150х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 50х150х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 50х150х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",50,150,6 000,естественной влажности 23-65%,обрезной,2,1,м3,,,,обработанный консервантом,,,"1,111",22,0,"0,045",0,0,800,,
2 сорт,00-00023601,00-00022352,"Доска обрезн. е/в хв. 50х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 50х150х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 50х150х6000 сорт 2, ГОСТ, сухостой ",11000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, сухостой",50,150,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,045","0,9",0,750,,
2 сорт,00-00023601,00-00020480,"Доска обрезн. е/в хв. 50х150х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 50х150х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 50х150х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,50,150,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"1,111",22,,"0,045",,,500,,
2 сорт,00-00023601,00-00001343,"Доска обрезн. е/в хв. 50х200х6000 сорт 2, ГОСТ ","Доска обрезн. е/в хв. 50х200х6000 сорт 2, ГОСТ ",Доска обрезная естественной влажности хвоя 50х200х6000 сорт 2,10000,По предзаказу,Доска,хвоя,"сорт 2, ГОСТ, свежий лес",50,200,6 000,естественной влажности 23-65%,обрезной,2,2,м3,,,,обработанный консервантом,,,"0,833",16,0,"0,06",0,0,800,,
2 сорт,00-00023601,00-00022355,"Доска обрезн. е/в хв. 50х200х6000 сорт 2, ГОСТ, сухостой ","Доска обрезн. е/в хв. 50х200х6000 сорт 2, ГОСТ, сухостой ","Доска обрезная естественной влажности 23-65% хвоя 50х200х6000 сорт 2, ГОСТ, сухостой ",11000,165,Доска,хвоя,"сорт 2, ГОСТ, сухостой",50,200,6 000,естественной влажности 23-65%,обрезной,4,2,м3,м2,,,обработанный консервантом,,,0,0,0,"0,06","1,2",0,750,,
2 сорт,00-00023601,00-00020481,"Доска обрезн. е/в хв. 50х200х6000 сорт 2, ТУ ","Доска обрезн. е/в хв. 50х200х6000 сорт 2, ТУ ","Брус обрезной естественной влажности хвоя 50х200х6000 сорт 2, ТУ",8500,По предзаказу,Доска,хвоя,,50,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,,,,обработанный консервантом,,,"0,833",16,0,"0,06",0,0,500,,
Обрезные сухие,00-00023602,00-00005861,"Брус обрезн. сух. листв. 100х100х6000 сорт 1, ГОСТ ","Брус обрезн. сух. листв. 100х100х6000 сорт 1, ГОСТ ",Брус обрезной сухой лиственница 100х100х6000 сорт 1,32000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",100,100,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"1,666",16,0,"0,06","0,6",0,650,,
Обрезные сухие,00-00023602,00-00005222,"Брус обрезн. сух. листв. 100х200х6000 сорт 1, ГОСТ ","Брус обрезн. сух. листв. 100х200х6000 сорт 1, ГОСТ ",Брус обрезной сухой лиственница 100х200х6000 сорт 1,32000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",100,200,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"0,833",8,0,"0,12","1,2",0,650,,
Обрезные сухие,00-00023602,00-00006468,"Брус обрезн. сух. листв. 150х150х6000 сорт 1, ГОСТ ","Брус обрезн. сух. листв. 150х150х6000 сорт 1, ГОСТ ",Брус обрезной сухой лиственница 150х150х6000 сорт 1,32000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",150,150,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"1,111",7,0,"0,135","0,9",0,650,,
Обрезные сухие,00-00023602,00-00001856,"Брус обрезн. сух. сосна 100х100х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 100х100х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 100х100х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",100,100,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"1,666",16,0,"0,06",0,0,500,,
Обрезные сухие,00-00023602,00-00001896,"Брус обрезн. сух. сосна 100х150х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 100х150х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 100х150х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",100,150,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"1,111",11,0,"0,09",0,0,500,,
Обрезные сухие,00-00023602,00-00002781,"Брус обрезн. сух. сосна 100х200х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 100х200х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 100х200х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",100,200,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"0,833",8,0,"0,12",0,0,500,,
Обрезные сухие,00-00023602,00-00002053,"Брус обрезн. сух. сосна 150х150х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 150х150х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 150х150х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",150,150,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"1,111",7,0,"0,135",0,0,500,,
Обрезные сухие,00-00023602,00-00002851,"Брус обрезн. сух. сосна 150х200х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 150х200х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 150х200х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",150,200,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"0,833",5,0,"0,18",0,0,500,,
Обрезные сухие,00-00023602,00-00004825,"Брус обрезн. сух. сосна 200х200х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 200х200х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 200х200х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",200,200,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"0,833",4,0,"0,24",0,0,500,,
Обрезные сухие,00-00023602,00-00006169,"Брус обрезн. сух. сосна 80х100х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 80х100х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 80х100х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",80,100,6 000,сухой 12-14%,обрезной,6,3,м3,,,,обработанный консервантом,,,"1,666",20,0,"0,048",0,0,500,,
Обрезные сухие,00-00023602,00-00006168,"Брус обрезн. сух. сосна 80х150х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 80х150х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 80х150х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",80,150,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"1,111",13,0,"0,072",0,0,500,,
Обрезные сухие,00-00023602,00-00006167,"Брус обрезн. сух. сосна 80х200х6000 сорт 1, ГОСТ ","Брус обрезн. сух. сосна 80х200х6000 сорт 1, ГОСТ ",Брус обрезной сухой хвоя 80х200х6000 сорт 1,23000,По предзаказу,Брус,сосна,"сорт 1, ГОСТ, свежий лес",80,200,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"0,833",10,0,"0,096",0,0,500,,
Обрезные сухие,00-00023602,00-00004097,"Брусок обрезн. сух. сосна 50х50х3000 сорт 1, ГОСТ ","Брусок обрезн. сух. сосна 50х50х3000 сорт 1, ГОСТ ",Брусок обрезной сухой хвоя 50х50х3000 сорт 1,0,По предзаказу,Брусок,сосна,"сорт 1, ГОСТ, свежий лес",50,50,3 000,сухой 12-14%,обрезной,6,3,м3,,,,обработанный консервантом,,,"6,666",266,0,"0,0075",0,0,500,,
Обрезные сухие,00-00023602,00-00004816,"Брусок обрезн. сух. сосна 50х50х6000 сорт 1, ГОСТ ","Брусок обрезн. сух. сосна 50х50х6000 сорт 1, ГОСТ ",Брусок обрезной сухой хвоя 50х50х6000 сорт 1,0,По предзаказу,Брусок,сосна,"сорт 1, ГОСТ, свежий лес",50,50,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"3,333",133,0,"0,015",0,0,500,,
Обрезные сухие,00-00023602,00-00020724,"Доска обрезн. сух. ель 25х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 25х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 25х100х6000 сорт 1,20500,4 276,Доска,ель,"сорт 1, ГОСТ, свежий лес",25,100,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,667","66,667",,"0,015",,,500,,
Обрезные сухие,00-00023602,00-00020762,"Доска обрезн. сух. ель 25х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 25х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 25х150х6000 сорт 1,20500,5 792,Доска,ель,"сорт 1, ГОСТ, свежий лес",25,150,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,111","44,444",,"0,0225",,,500,,
Обрезные сухие,00-00023602,00-00020760,"Доска обрезн. сух. ель 25х200х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 25х200х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 25х200х6000 сорт 1,24000,По предзаказу,Доска,ель,"сорт 1, ГОСТ, свежий лес",25,200,6 000,сухой 12-14%,обрезной,4,2,м3,,,,обработанный консервантом,,,"0,833","33,333",,"0,03",,,500,,
Обрезные сухие,00-00023602,00-00020821,"Доска обрезн. сух. ель 30х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 30х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 30х100х6000 сорт 1,0,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",30,100,6 000,сухой 12-14%,обрезной,,1,м3,,,,обработанный консервантом,,,,,,"0,018",,,500,,Акция
Обрезные сухие,00-00023602,00-00020761,"Доска обрезн. сух. ель 40х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 40х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 40х100х6000 сорт 1,22000,По предзаказу,Доска,ель,"сорт 1, ГОСТ, свежий лес",40,100,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,667","41,667",,"0,024",,,500,,
Обрезные сухие,00-00023602,00-00020719,"Доска обрезн. сух. ель 40х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 40х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 40х150х6000 сорт 1,22000,По предзаказу,Доска,ель,"сорт 1, ГОСТ, свежий лес",40,150,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,111","27,778",,"0,036",,,500,,
Обрезные сухие,00-00023602,00-00020758,"Доска обрезн. сух. ель 50х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 50х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 50х100х6000 сорт 1,20500,3 588,Доска,ель,"сорт 1, ГОСТ, свежий лес",50,100,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,667","33,333",,"0,03",,,500,,
Обрезные сухие,00-00023602,00-00020721,"Доска обрезн. сух. ель 50х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 50х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 50х150х6000 сорт 1,20500,3 602,Доска,ель,"сорт 1, ГОСТ, свежий лес",50,150,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"1,111","22,222",,"0,045",,,500,,
Обрезные сухие,00-00023602,00-00020722,"Доска обрезн. сух. ель 50х200х6000 сорт 1, ГОСТ ","Доска обрезн. сух. ель 50х200х6000 сорт 1, ГОСТ ",Доска обрезная сухая ель 50х200х6000 сорт 1,24000,191,Доска,ель,"сорт 1, ГОСТ, свежий лес",50,200,6 000,сухой 12-14%,обрезной,4,1,м3,,,,обработанный консервантом,,,"0,833","16,667",,"0,06",,,500,,
Обрезные сухие,00-00023602,00-00006531,"Доска обрезн. сух. листв. 25х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. листв. 25х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая лиственница 25х150х6000 сорт 1,32000,По предзаказу,Доска,лиственница,"сорт 1, ГОСТ, свежий лес",25,150,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"1,111",44,0,"0,0225","0,9",0,650,,
Обрезные сухие,00-00023602,00-00006527,"Доска обрезн. сух. листв. 50х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. листв. 50х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая лиственница 50х100х6000 сорт 1,32000,По предзаказу,Доска,лиственница,"сорт 1, ГОСТ, свежий лес",50,100,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"1,666",33,0,"0,03","0,6",0,650,,
Обрезные сухие,00-00023602,00-00005905,"Доска обрезн. сух. листв. 50х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. листв. 50х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая лиственница 50х150х6000 сорт 1,32000,По предзаказу,Доска,лиственница,"сорт 1, ГОСТ, свежий лес",50,150,6 000,сухой 12-14%,обрезной,14,3,м3,м2,,,обработанный консервантом,,,"1,111",33,0,"0,045","0,9",0,650,,
Обрезные сухие,00-00023602,00-00006525,"Доска обрезн. сух. листв. 50х200х6000 сорт 1, ГОСТ ","Доска обрезн. сух. листв. 50х200х6000 сорт 1, ГОСТ ",Доска обрезная сухая лиственница 50х200х6000 сорт 1,32000,По предзаказу,Доска,лиственница,"сорт 1, ГОСТ, свежий лес",50,200,6 000,сухой 12-14%,обрезной,14,2,м3,м2,,,обработанный консервантом,,,"0,833",16,0,"0,06","1,2",0,650,,
Обрезные сухие,00-00023602,00-00004690,"Доска обрезн. сух. сосна 25х100х3000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х100х3000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х100х3000 сорт 1,0,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,100,3 000,сухой 12-14%,обрезной,6,3,м3,,,,обработанный консервантом,,,"3,333",133,0,"0,0075",0,0,500,,
Обрезные сухие,00-00023602,00-00000588,"Доска обрезн. сух. сосна 25х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х100х6000 сорт 1,20500,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,100,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"1,666",66,0,"0,015",0,0,500,,
Обрезные сухие,00-00023602,00-00005282,"Доска обрезн. сух. сосна 25х150х3000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х150х3000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х150х3000 сорт 1,0,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,150,3 000,сухой 12-14%,обрезной,6,3,м3,,,,обработанный консервантом,,,"2,222",88,0,"0,0112",0,0,500,,
Обрезные сухие,00-00023602,00-00000758,"Доска обрезн. сух. сосна 25х150х6000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х150х6000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х150х6000 сорт 1,20500,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,150,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"1,111",44,0,"0,0225",0,0,500,,
Обрезные сухие,00-00023602,00-00005284,"Доска обрезн. сух. сосна 25х200х3000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х200х3000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х200х3000 сорт 1,0,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,200,3 000,сухой 12-14%,обрезной,6,3,м3,,,,обработанный консервантом,,,"1,666",66,0,"0,015",0,0,500,,
Обрезные сухие,00-00023602,00-00005253,"Доска обрезн. сух. сосна 25х200х6000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 25х200х6000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 25х200х6000 сорт 1,24000,400,Доска,сосна,"сорт 1, ГОСТ, свежий лес",25,200,6 000,сухой 12-14%,обрезной,6,2,м3,,,,обработанный консервантом,,,"0,833",33,0,"0,03",0,0,500,,
Обрезные сухие,00-00023602,00-00006272,"Доска обрезн. сух. сосна 30х100х6000 сорт 1, ГОСТ ","Доска обрезн. сух. сосна 30х100х6000 сорт 1, ГОСТ ",Доска обрезная сухая хвоя 30х100х6000 сорт 1,0,По предзаказу,Доска,сосна,"сорт 1, ГОСТ, свежий лес",30,100,6 000,сухой 12-14%,обрезной,6,1,м3,,,,обработанный консервантом,,,"1,666",55,0,"0,018",0,0,500,,Акция
